entity,vertex_name,vertex_id,vertex_central,edge_type,directed,entity2,vertex_name2,vertex_id2
geobounds,leftschema,vertex-lz3i,False,,False,geobounds,mergedschema,vertex-fepr
geo_ewkb,leftschema,vertex-lz3i,False,,False,geo_ewkb,mergedschema,vertex-fepr
fips_code,leftschema,vertex-lz3i,False,,False,fips_code,mergedschema,vertex-fepr
fips_muni_code,leftschema,vertex-lz3i,False,,,,,
fips_state_code,leftschema,vertex-lz3i,False,,,,,
parcel_apn,leftschema,vertex-lz3i,False,,False,parcel_apn,mergedschema,vertex-fepr
parcel_apn,leftschema,vertex-lz3i,False,,False,prop_apn,rightschema,vertex-9p8g
master_parcel_apn,leftschema,vertex-lz3i,False,,False,prop_apn,rightschema,vertex-9p8g
county,leftschema,vertex-lz3i,False,,,,,
taxapn,leftschema,vertex-lz3i,False,,False,prop_apn,rightschema,vertex-9p8g
taxapn_unf,leftschema,vertex-lz3i,False,,False,prop_apn,rightschema,vertex-9p8g
unique_taxapn,leftschema,vertex-lz3i,False,,False,prop_apn,rightschema,vertex-9p8g
alternate_taxapn,leftschema,vertex-lz3i,False,,False,prop_apn,rightschema,vertex-9p8g
dupe_taxapn_seq,leftschema,vertex-lz3i,False,,,,,
multi_taxapn_flag,leftschema,vertex-lz3i,False,,,,,
site_addr,leftschema,vertex-lz3i,False,,,,,
site_house_number,leftschema,vertex-lz3i,False,,,,,
site_direction,leftschema,vertex-lz3i,False,,,,,
site_street_name,leftschema,vertex-lz3i,False,,,,,
site_mode,leftschema,vertex-lz3i,False,,,,,
site_carrier_code,leftschema,vertex-lz3i,False,,,,,
site_quadrant,leftschema,vertex-lz3i,False,,,,,
site_unit_prefix,leftschema,vertex-lz3i,False,,,,,
site_unit_number,leftschema,vertex-lz3i,False,,,,,
site_city,leftschema,vertex-lz3i,False,,,,,
site_state,leftschema,vertex-lz3i,False,,,,,
site_zip,leftschema,vertex-lz3i,False,,,,,
site_plus_4,leftschema,vertex-lz3i,False,,,,,
_x_coord,leftschema,vertex-lz3i,False,,,,,
_y_coord,leftschema,vertex-lz3i,False,,,,,
geometry_source,leftschema,vertex-lz3i,False,,,,,
addr_score,leftschema,vertex-lz3i,False,,,,,
township,leftschema,vertex-lz3i,False,,False,township,mergedschema,vertex-fepr
range,leftschema,vertex-lz3i,False,,,,,
section,leftschema,vertex-lz3i,False,,,,,
census_tract,leftschema,vertex-lz3i,False,,,,,
census_block_group,leftschema,vertex-lz3i,False,,,,,
block_number,leftschema,vertex-lz3i,False,,,,,
owner_name,leftschema,vertex-lz3i,False,,,,,
owner_name_1,leftschema,vertex-lz3i,False,,False,owner_name_1,mergedschema,vertex-fepr
owner_name_2,leftschema,vertex-lz3i,False,,False,owner_name_2,mergedschema,vertex-fepr
owner_1_first,leftschema,vertex-lz3i,False,,,,,
owner_1_last,leftschema,vertex-lz3i,False,,,,,
owner_1_mid,leftschema,vertex-lz3i,False,,,,,
owner_2_first,leftschema,vertex-lz3i,False,,,,,
owner_2_last,leftschema,vertex-lz3i,False,,,,,
owner_2_mid,leftschema,vertex-lz3i,False,,,,,
mail_addr,leftschema,vertex-lz3i,False,,,,,
mail_house_number,leftschema,vertex-lz3i,False,,,,,
mail_house_number_suffix,leftschema,vertex-lz3i,False,,,,,
mail_direction,leftschema,vertex-lz3i,False,,,,,
mail_street_name,leftschema,vertex-lz3i,False,,,,,
mail_mode,leftschema,vertex-lz3i,False,,,,,
mail_quadrant,leftschema,vertex-lz3i,False,,,,,
mail_crrt,leftschema,vertex-lz3i,False,,,,,
mail_city,leftschema,vertex-lz3i,False,,,,,
mail_state,leftschema,vertex-lz3i,False,,,,,
mail_zip,leftschema,vertex-lz3i,False,,,,,
mail_plus_4,leftschema,vertex-lz3i,False,,,,,
mail_unit_prefix,leftschema,vertex-lz3i,False,,,,,
mail_unit_number,leftschema,vertex-lz3i,False,,,,,
mail_care_of_name,leftschema,vertex-lz3i,False,,,,,
owner_occupied,leftschema,vertex-lz3i,False,,,,,
owner_src_code,leftschema,vertex-lz3i,False,,,,,
use_code_muni_desc,leftschema,vertex-lz3i,False,,,,,
use_code_muni,leftschema,vertex-lz3i,False,,,,,
use_code_std_lps,leftschema,vertex-lz3i,False,,,,,
use_code_std_desc_lps,leftschema,vertex-lz3i,False,,,,,
use_code_std_ctgr_desc_lps,leftschema,vertex-lz3i,False,,,,,
use_code_std_ctgr_lps,leftschema,vertex-lz3i,False,,,,,
assessee_owner_name_1,leftschema,vertex-lz3i,False,,,,,
assessee_owner_name_2,leftschema,vertex-lz3i,False,,,,,
assessee_owner_vesting_code,leftschema,vertex-lz3i,False,,,,,
assessee_owner_vesting_code_desc,leftschema,vertex-lz3i,False,,,,,
tax_acct_nbr,leftschema,vertex-lz3i,False,,,,,
asmt_mail_care_of_name,leftschema,vertex-lz3i,False,,,,,
asmt_mail_house_number,leftschema,vertex-lz3i,False,,,,,
asmt_mail_direction,leftschema,vertex-lz3i,False,,,,,
asmt_mail_street_name,leftschema,vertex-lz3i,False,,,,,
asmt_mail_mode,leftschema,vertex-lz3i,False,,,,,
asmt_mail_quadrant,leftschema,vertex-lz3i,False,,,,,
assessee_mail_addr,leftschema,vertex-lz3i,False,,,,,
assessee_mail_city,leftschema,vertex-lz3i,False,,,,,
assessee_mail_state,leftschema,vertex-lz3i,False,,,,,
assessee_mail_zip,leftschema,vertex-lz3i,False,,,,,
assessee_mail_zip4,leftschema,vertex-lz3i,False,,,,,
assessee_mail_unit_prefix,leftschema,vertex-lz3i,False,,,,,
assessee_mail_unit_number,leftschema,vertex-lz3i,False,,,,,
asmt_mail_carrier_code,leftschema,vertex-lz3i,False,,,,,
asmt_owner_occupied,leftschema,vertex-lz3i,False,,,,,
val_assd_land,leftschema,vertex-lz3i,False,,,,,
val_assd_imprv,leftschema,vertex-lz3i,False,,,,,
val_assd,leftschema,vertex-lz3i,False,,,,,
asmt_year,leftschema,vertex-lz3i,False,,,,,
ca_home_owners_exempt,leftschema,vertex-lz3i,False,,,,,
tax_exempt_codes,leftschema,vertex-lz3i,False,,,,,
tax_exempt_codes_desc,leftschema,vertex-lz3i,False,,,,,
tax_rate_code_area,leftschema,vertex-lz3i,False,,,,,
tax_src_code,leftschema,vertex-lz3i,False,,,,,
tax_amount,leftschema,vertex-lz3i,False,,,,,
tax_year,leftschema,vertex-lz3i,False,,,,,
tax_year_delinq,leftschema,vertex-lz3i,False,,,,,
asmt_lndr_name,leftschema,vertex-lz3i,False,,,,,
asmt_rcdrs_book,leftschema,vertex-lz3i,False,,,,,
asmt_rcdrs_doc_number,leftschema,vertex-lz3i,False,,,,,
asmt_rcdrs_page,leftschema,vertex-lz3i,False,,,,,
asmt_rcdrs_date_transfer,leftschema,vertex-lz3i,False,,,,,
asmt_doc_type,leftschema,vertex-lz3i,False,,,,,
aggr_acreage,leftschema,vertex-lz3i,False,,,,,
asmt_version_id,leftschema,vertex-lz3i,False,,,,,
aggr_group,leftschema,vertex-lz3i,False,,,,,
aggr_lot_count,leftschema,vertex-lz3i,False,,,,,
aggr_lot_width_median,leftschema,vertex-lz3i,False,,,,,
asmt_val_transfer,leftschema,vertex-lz3i,False,,,,,
asmt_sale_code,leftschema,vertex-lz3i,False,,,,,
asmt_sale_code_desc,leftschema,vertex-lz3i,False,,,,,
asmt_prior_sale_date_transfer,leftschema,vertex-lz3i,False,,,,,
asmt_prior_sale_val_transfer,leftschema,vertex-lz3i,False,,,,,
asmt_prior_sale_sale_code,leftschema,vertex-lz3i,False,,,,,
legal_full,leftschema,vertex-lz3i,False,,,,,
legal_1,leftschema,vertex-lz3i,False,,,,,
lot_code,leftschema,vertex-lz3i,False,,,,,
lot_number,leftschema,vertex-lz3i,False,,,,,
land_lot,leftschema,vertex-lz3i,False,,,,,
city_section,leftschema,vertex-lz3i,False,,,,,
district,leftschema,vertex-lz3i,False,,,,,
legal_unit,leftschema,vertex-lz3i,False,,,,,
zoning,leftschema,vertex-lz3i,False,,,,,
municipality,leftschema,vertex-lz3i,False,,,,,
subdivision,leftschema,vertex-lz3i,False,,,,,
phase_nbr,leftschema,vertex-lz3i,False,,,,,
tract_number,leftschema,vertex-lz3i,False,,,,,
legal_sec_twp_rng,leftschema,vertex-lz3i,False,,,,,
assr_map_ref,leftschema,vertex-lz3i,False,,,,,
lot_size_area,leftschema,vertex-lz3i,False,,,,,
lot_size_area_unit,leftschema,vertex-lz3i,False,,,,,
lot_size_area_orgn,leftschema,vertex-lz3i,False,,,,,
yr_blt,leftschema,vertex-lz3i,False,,,,,
bldg_number,leftschema,vertex-lz3i,False,,,,,
building_sqft,leftschema,vertex-lz3i,False,,,,,
stories_number,leftschema,vertex-lz3i,False,,,,,
stories_number_desc,leftschema,vertex-lz3i,False,,,,,
total_rooms,leftschema,vertex-lz3i,False,,,,,
units_number,leftschema,vertex-lz3i,False,,,,,
bedrooms,leftschema,vertex-lz3i,False,,,,,
total_baths,leftschema,vertex-lz3i,False,,,,,
total_baths_calculated,leftschema,vertex-lz3i,False,,,,,
partial_baths,leftschema,vertex-lz3i,False,,,,,
garage_carport_type,leftschema,vertex-lz3i,False,,,,,
garage_code_desc,leftschema,vertex-lz3i,False,,,,,
parking_spaces,leftschema,vertex-lz3i,False,,,,,
pool_indicator,leftschema,vertex-lz3i,False,,,,,
pool_indicator_desc,leftschema,vertex-lz3i,False,,,,,
val_mrkt_land,leftschema,vertex-lz3i,False,,,,,
val_mrkt_imprv,leftschema,vertex-lz3i,False,,,,,
val_market,leftschema,vertex-lz3i,False,,,,,
yr_mrkt_val,leftschema,vertex-lz3i,False,,,,,
buyer_name,leftschema,vertex-lz3i,False,,,,,
bldg_class,leftschema,vertex-lz3i,False,,,,,
bldg_class_desc,leftschema,vertex-lz3i,False,,,,,
style_type,leftschema,vertex-lz3i,False,,,,,
style_desc,leftschema,vertex-lz3i,False,,,,,
construction_code,leftschema,vertex-lz3i,False,,,,,
construction_code_desc,leftschema,vertex-lz3i,False,,,,,
exterior_wall_type,leftschema,vertex-lz3i,False,,,,,
exterior_wall_desc,leftschema,vertex-lz3i,False,,,,,
foundation_type,leftschema,vertex-lz3i,False,,,,,
foundation_type_desc,leftschema,vertex-lz3i,False,,,,,
roof_cover_type,leftschema,vertex-lz3i,False,,,,,
roof_cover_desc,leftschema,vertex-lz3i,False,,,,,
heating_type,leftschema,vertex-lz3i,False,,,,,
heating_desc,leftschema,vertex-lz3i,False,,,,,
air_conditioning,leftschema,vertex-lz3i,False,,,,,
air_conditioning_type_desc,leftschema,vertex-lz3i,False,,,,,
elect_avail_code,leftschema,vertex-lz3i,False,,,,,
elect_avail_code_desc,leftschema,vertex-lz3i,False,,,,,
fireplace_type,leftschema,vertex-lz3i,False,,,,,
bsmt_1_code,leftschema,vertex-lz3i,False,,,,,
basement_finish_desc,leftschema,vertex-lz3i,False,,,,,
acreage,leftschema,vertex-lz3i,False,,,,,
cal_acreage,leftschema,vertex-lz3i,False,,,,,
price_per_sqft,leftschema,vertex-lz3i,False,,,,,
price_per_acre,leftschema,vertex-lz3i,False,,,,,
land_per_sqft,leftschema,vertex-lz3i,False,,,,,
land_sqft,leftschema,vertex-lz3i,False,,,,,
cal_sqft,leftschema,vertex-lz3i,False,,,,,
imprv_pct,leftschema,vertex-lz3i,False,,,,,
imprv_per_sqft,leftschema,vertex-lz3i,False,,,,,
last_sale_date_transfer,leftschema,vertex-lz3i,False,,,,,
last_sale_doc_number,leftschema,vertex-lz3i,False,,,,,
last_sale_doc_type,leftschema,vertex-lz3i,False,,,,,
last_sale_doc_type_desc,leftschema,vertex-lz3i,False,,,,,
last_sale_sale_code,leftschema,vertex-lz3i,False,,,,,
last_sale_sale_code_desc,leftschema,vertex-lz3i,False,,,,,
last_sale_seller_name,leftschema,vertex-lz3i,False,,,,,
last_sale_seller_1_first_mid,leftschema,vertex-lz3i,False,,,,,
last_sale_seller_1_last,leftschema,vertex-lz3i,False,,,,,
last_sale_seller_1_code,leftschema,vertex-lz3i,False,,,,,
last_sale_seller_1_code_desc,leftschema,vertex-lz3i,False,,,,,
last_sale_seller_2_first_mid,leftschema,vertex-lz3i,False,,,,,
last_sale_seller_2_last,leftschema,vertex-lz3i,False,,,,,
last_sale_buyer_name,leftschema,vertex-lz3i,False,,,,,
last_sale_buyer_1_code,leftschema,vertex-lz3i,False,,,,,
last_sale_buyer_1_code_desc,leftschema,vertex-lz3i,False,,,,,
last_sale_buyer_1_first_mid,leftschema,vertex-lz3i,False,,,,,
last_sale_buyer_1_last,leftschema,vertex-lz3i,False,,,,,
ownership_status_code,leftschema,vertex-lz3i,False,,,,,
ownership_status_desc,leftschema,vertex-lz3i,False,,,,,
last_sale_buyer_2_first_mid,leftschema,vertex-lz3i,False,,,,,
last_sale_buyer_2_last,leftschema,vertex-lz3i,False,,,,,
last_sale_buyer_2_code,leftschema,vertex-lz3i,False,,,,,
last_sale_buyer_2_code_desc,leftschema,vertex-lz3i,False,,,,,
last_sale_owner_occupied,leftschema,vertex-lz3i,False,,,,,
last_sale_page,leftschema,vertex-lz3i,False,,,,,
last_sale_vesting_code,leftschema,vertex-lz3i,False,,,,,
last_sale_vesting_code_desc,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_date_transfer,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_val_transfer,leftschema,vertex-lz3i,False,,,,,
date_assr_tape_cut,leftschema,vertex-lz3i,False,,,,,
last_sale_val_transfer,leftschema,vertex-lz3i,False,,,,,
last_mrkt_sale_src_code,leftschema,vertex-lz3i,False,,,,,
last_sale_book,leftschema,vertex-lz3i,False,,,,,
date_transfer,leftschema,vertex-lz3i,False,,,,,
doc_type_lps,leftschema,vertex-lz3i,False,,,,,
doc_type_desc_lps,leftschema,vertex-lz3i,False,,,,,
val_transfer,leftschema,vertex-lz3i,False,,,,,
sale_code,leftschema,vertex-lz3i,False,,,,,
sale_code_desc,leftschema,vertex-lz3i,False,,,,,
mult_port_code,leftschema,vertex-lz3i,False,,,,,
seller_name,leftschema,vertex-lz3i,False,,,,,
last_market_sale_seller_name,leftschema,vertex-lz3i,False,,,,,
last_market_sale_seller_1_first_mid,leftschema,vertex-lz3i,False,,,,,
last_market_sale_seller_1_last,leftschema,vertex-lz3i,False,,,,,
last_market_sale_seller_1_code,leftschema,vertex-lz3i,False,,,,,
last_market_sale_seller_1_code_desc,leftschema,vertex-lz3i,False,,,,,
last_market_sale_seller_2_first_mid,leftschema,vertex-lz3i,False,,,,,
last_market_sale_seller_2_last,leftschema,vertex-lz3i,False,,,,,
last_market_sale_buyer_name,leftschema,vertex-lz3i,False,,,,,
last_market_sale_buyer_1_first_mid,leftschema,vertex-lz3i,False,,,,,
last_market_sale_buyer_1_last,leftschema,vertex-lz3i,False,,,,,
last_market_sale_book,leftschema,vertex-lz3i,False,,,,,
last_market_sale_buyer_1_code,leftschema,vertex-lz3i,False,,,,,
last_market_sale_buyer_1_code_desc,leftschema,vertex-lz3i,False,,,,,
last_market_sale_buyer_2_first_mid,leftschema,vertex-lz3i,False,,,,,
last_market_sale_buyer_2_last,leftschema,vertex-lz3i,False,,,,,
last_market_sale_buyer_2_code,leftschema,vertex-lz3i,False,,,,,
last_market_sale_buyer_2_code_desc,leftschema,vertex-lz3i,False,,,,,
last_market_sale_rcdrs_map_ref,leftschema,vertex-lz3i,False,,,,,
last_market_sale_page,leftschema,vertex-lz3i,False,,,,,
last_market_sale_loan_due_date,leftschema,vertex-lz3i,False,,,,,
doc_number,leftschema,vertex-lz3i,False,,,,,
doc_number_noval,leftschema,vertex-lz3i,False,,,,,
td_doc_number_1,leftschema,vertex-lz3i,False,,,,,
lender_code_1,leftschema,vertex-lz3i,False,,,,,
lender_code_1_desc,leftschema,vertex-lz3i,False,,,,,
title_company_name,leftschema,vertex-lz3i,False,,,,,
lndr_first_name_1,leftschema,vertex-lz3i,False,,,,,
company_flag,leftschema,vertex-lz3i,False,,,,,
associate_property_count,leftschema,vertex-lz3i,False,,,,,
loan_value_1,leftschema,vertex-lz3i,False,,,,,
loan_value_2,leftschema,vertex-lz3i,False,,,,,
loan_type_1,leftschema,vertex-lz3i,False,,,,,
loan_type_1_desc,leftschema,vertex-lz3i,False,,,,,
int_rate_type_1,leftschema,vertex-lz3i,False,,,,,
int_rate_1_desc,leftschema,vertex-lz3i,False,,,,,
int_rate_1,leftschema,vertex-lz3i,False,,,,,
loan_due_date_1,leftschema,vertex-lz3i,False,,,,,
last_market_sale_buyer_vesting_code,leftschema,vertex-lz3i,False,,,,,
last_market_sale_buyer_vesting_code_desc,leftschema,vertex-lz3i,False,,,,,
tran_type,leftschema,vertex-lz3i,False,,,,,
tran_type_desc,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_source,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_book,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_doc_number,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_doc_type,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_doc_type_desc,leftschema,vertex-lz3i,False,,,,,
prior_sale_date_transfer,leftschema,vertex-lz3i,False,,,,,
prior_sale_doc_type,leftschema,vertex-lz3i,False,,,,,
prior_sale_doc_type_desc,leftschema,vertex-lz3i,False,,,,,
prior_sale_doc_number,leftschema,vertex-lz3i,False,,,,,
last_market_sale_source,leftschema,vertex-lz3i,False,,,,,
prior_sale_book,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_lndr_name,leftschema,vertex-lz3i,False,,,,,
prior_sale_page,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_loan_due_date,leftschema,vertex-lz3i,False,,,,,
prior_sale_val_transfer,leftschema,vertex-lz3i,False,,,,,
prior_sale_sale_code,leftschema,vertex-lz3i,False,,,,,
prior_sale_sale_code_desc,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_seller_1_first_mid,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_seller_1_last,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_seller_1_code,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_seller_1_code_desc,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_seller_2_first_mid,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_seller_2_last,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_buyer_1_first_mid,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_buyer_1_last,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_buyer_1_code,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_buyer_1_code_desc,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_buyer_2_first_mid,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_buyer_2_last,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_buyer_2_code,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_buyer_2_code_desc,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_page,leftschema,vertex-lz3i,False,,,,,
prior_market_sale_rcdrs_map_ref,leftschema,vertex-lz3i,False,,,,,
no_val_date_transfer,leftschema,vertex-lz3i,False,,,,,
date_noval_transfer,leftschema,vertex-lz3i,False,,,,,
doc_type_noval,leftschema,vertex-lz3i,False,,,,,
book_noval_transfer,leftschema,vertex-lz3i,False,,,,,
doc_type_noval_desc,leftschema,vertex-lz3i,False,,,,,
page_noval_transfer,leftschema,vertex-lz3i,False,,,,,
assessee_owner_1_indicator,leftschema,vertex-lz3i,False,,,,,
assessee_owner_2_indicator,leftschema,vertex-lz3i,False,,,,,
asmt_mail_care_of_name_indicator,leftschema,vertex-lz3i,False,,,,,
assessee_owner_1_name_type,leftschema,vertex-lz3i,False,,,,,
assessee_owner_2_name_type,leftschema,vertex-lz3i,False,,,,,
asmt_mail_care_of_name_type,leftschema,vertex-lz3i,False,,,,,
date_cert,leftschema,vertex-lz3i,False,,,,,
assr_sqft,leftschema,vertex-lz3i,False,,,,,
yr_blt_effect,leftschema,vertex-lz3i,False,,,,,
assr_acreage,leftschema,vertex-lz3i,False,,,,,
topography,leftschema,vertex-lz3i,False,,,,,
topography_desc,leftschema,vertex-lz3i,False,,,,,
lot_width,leftschema,vertex-lz3i,False,,,,,
lot_depth,leftschema,vertex-lz3i,False,,,,,
cbsa_code,leftschema,vertex-lz3i,False,,,,,
avm_value,leftschema,vertex-lz3i,False,,,,,
property_id,leftschema,vertex-lz3i,False,,,,,
location_id,leftschema,vertex-lz3i,False,,,,,
address_id,leftschema,vertex-lz3i,False,,,,,
