entity,vertex_name,vertex_id,vertex_central,edge_type,directed,entity2,vertex_name2,vertex_id2
prop_lendername,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgreficd,rightschema,vtx_type-x9l9,False,,,,,
prop_rmsequitycd,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgintrate,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgintratetype,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgamt2,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgdate2,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgloancd2,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgdeedcd2,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgterm2,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgduedate2,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgassumptionamt2,rightschema,vtx_type-x9l9,False,,,,,
prop_lendername2,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgreficd2,rightschema,vtx_type-x9l9,False,,,,,
prop_rmsequitycd2,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgintrate2,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgintratetype2,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgamt3,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgdate3,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgloancd3,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgdeedcd3,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgterm3,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgduedate3,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgassumptionamt3,rightschema,vtx_type-x9l9,False,,,,,
prop_lendername3,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgreficd3,rightschema,vtx_type-x9l9,False,,,,,
prop_rmsequitycd3,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgintrate3,rightschema,vtx_type-x9l9,False,,,,,
prop_mtgintratetype3,rightschema,vtx_type-x9l9,False,,,,,
prop_input_address,rightschema,vtx_type-x9l9,False,,,,,
prop_input_city,rightschema,vtx_type-x9l9,False,,,,,
prop_input_state,rightschema,vtx_type-x9l9,False,,,,,
prop_input_zip,rightschema,vtx_type-x9l9,False,,,,,
addrid,rightschema,vtx_type-x9l9,False,,,,,
addrid2,rightschema,vtx_type-x9l9,False,,,,,
hhid,rightschema,vtx_type-x9l9,False,,,,,
hhid2,rightschema,vtx_type-x9l9,False,,,,,
odate,rightschema,vtx_type-x9l9,False,,,,,
internal2,rightschema,vtx_type-x9l9,False,,,,,
internal3,rightschema,vtx_type-x9l9,False,,,,,
internal4,rightschema,vtx_type-x9l9,False,,,,,
unique_taxapn,leftschema,vtx_type-bpby,False,,False,prop_apn,rightschema,vtx_type-x9l9
geo_ewkb,leftschema,vtx_type-bpby,False,,False,geo_ewkb,mergedschema,vtx_type-fifm
fname,rightschema,vtx_type-x9l9,False,,False,owner_name_1,mergedschema,vtx_type-fifm
lname,rightschema,vtx_type-x9l9,False,,False,owner_name_1,mergedschema,vtx_type-fifm
parcel_apn,leftschema,vtx_type-bpby,False,,False,parcel_apn,mergedschema,vtx_type-fifm
fips_code,leftschema,vtx_type-bpby,False,,False,fips_code,mergedschema,vtx_type-fifm
alternate_taxapn,leftschema,vtx_type-bpby,False,,False,prop_apn,rightschema,vtx_type-x9l9
mname,rightschema,vtx_type-x9l9,False,,False,owner_name_1,mergedschema,vtx_type-fifm
master_parcel_apn,leftschema,vtx_type-bpby,False,,False,prop_apn,rightschema,vtx_type-x9l9
parcel_apn,leftschema,vtx_type-bpby,False,,False,prop_apn,rightschema,vtx_type-x9l9
prop_apn,rightschema,vtx_type-x9l9,False,,False,parcel_apn,mergedschema,vtx_type-fifm
geobounds,leftschema,vtx_type-bpby,False,,False,geobounds,mergedschema,vtx_type-fifm
owner_name_1,leftschema,vtx_type-bpby,False,,False,owner_name_1,mergedschema,vtx_type-fifm
taxapn,leftschema,vtx_type-bpby,False,,False,prop_apn,rightschema,vtx_type-x9l9
prop_fipscd,rightschema,vtx_type-x9l9,False,,False,fips_code,mergedschema,vtx_type-fifm
taxapn_unf,leftschema,vtx_type-bpby,False,,False,prop_apn,rightschema,vtx_type-x9l9
